Exp,Site,Hole,Type,Section,SectionLabel,Top Offset (cm),Depth (m CCSF),MSE,Al2O3,SiO2,K2O,TiO2,Fe2O3,CaO
361,U1474,E,H,6,U1474E_2H6,0.261,119.75,9.8,14.731238366810858,50.7717638188686,1.512831040144283,0.6464025663342985,4.016538544049422,23.530691284217163
361,U1474,E,H,6,U1474E_2H6,2.261,119.77,9.68,14.471122461989767,50.53509749735695,1.4816647188439775,0.6279347868604853,3.8737727567724223,24.21987339860102
361,U1474,E,H,6,U1474E_2H6,4.261,119.79,10.16,14.663755281240913,50.34067879997078,1.4253982054870515,0.6197868967283863,3.730247130854314,24.42959930614319
361,U1474,E,H,6,U1474E_2H6,6.261,119.81,10.12,14.19459989881985,50.803334601500815,1.4366597045175524,0.6303699778355056,3.788371364094252,24.356130073656644
361,U1474,E,H,6,U1474E_2H6,8.261000000000001,119.83,10.5,14.42014377547185,51.10354838519228,1.483239502635143,0.6313323083554927,3.7970997136059426,23.77410193516394
361,U1474,E,H,6,U1474E_2H6,10.261,119.85,9.62,14.308575315914863,51.70890238254602,1.5211278554298786,0.638007088139868,4.056789746775769,22.976063231618244
361,U1474,F,H,3,U1474F_13H3,66.44500000000001,119.88,11.08,12.662620637706592,48.50628313907379,1.6770002920035791,0.7271293357050619,5.055461976944041,26.580970238991586
361,U1474,F,H,3,U1474F_13H3,68.44500000000001,119.9,11.28,12.622335788014855,48.61686192483755,1.7086193668854417,0.7442914622872993,5.221770414715132,26.295586663684347
361,U1474,F,H,3,U1474F_13H3,70.44500000000002,119.92,11.04,12.511686685128794,49.363351946564485,1.7621260796374323,0.7467002000602926,5.247501479189747,25.5780992298439
361,U1474,F,H,3,U1474F_13H3,72.44500000000002,119.94,10.93,12.72015370994399,49.01137331997698,1.650565824672369,0.7468107095277027,5.0896177151421504,25.990944341161452
361,U1474,F,H,3,U1474F_13H3,74.44500000000002,119.96,10.69,12.889727134007574,48.11193529943297,1.634559480771903,0.7231241703523077,5.031226116071551,26.818893419788342
361,U1474,F,H,3,U1474F_13H3,76.44500000000002,119.98,11.08,12.938477587184469,49.11251654482654,1.7722185608788883,0.7660753283125231,5.380249101938528,25.239928497283675
361,U1474,F,H,3,U1474F_13H3,78.44500000000002,120.0,10.51,13.116848958339954,49.35924867586425,1.81435916273739,0.7706715830503197,5.5135350005729995,24.63480223985973
361,U1474,F,H,3,U1474F_13H3,80.44500000000002,120.02,10.53,13.492330059067783,49.80153094712805,1.8484597621173655,0.7733020027517061,5.527180453197359,23.766662396162374
361,U1474,F,H,3,U1474F_13H3,82.44500000000002,120.04,10.77,13.419284674492083,50.12630211274732,1.8236735908763178,0.7673942807656339,5.498826659641449,23.57398430190185
361,U1474,F,H,3,U1474F_13H3,84.44500000000002,120.06,10.78,13.117264737179928,50.37522329431911,1.8706249002189448,0.7566441512531352,5.871979366431922,23.21772917102157
361,U1474,F,H,3,U1474F_13H3,86.44500000000002,120.08,10.87,13.698278577309186,49.38422433538846,1.732025874616656,0.7386097075922304,5.355872945911393,24.300454179606728
361,U1474,F,H,3,U1474F_13H3,88.44500000000002,120.1,11.09,13.406389981121565,49.862526891700305,1.8412181905964613,0.7564769613528318,5.7177325533011825,23.625121042352283
361,U1474,F,H,3,U1474F_13H3,90.445,120.12,10.99,13.41008722590164,49.869690143234195,1.8072620156101675,0.7662910205268924,5.508256063864279,23.847879151287465
361,U1474,F,H,3,U1474F_13H3,92.445,120.14,11.0,12.996520630359129,49.86989832641022,1.682651300367521,0.7580262887911445,5.24779568764242,24.654573386854214
361,U1474,F,H,3,U1474F_13H3,94.445,120.16,11.04,13.375065098349463,48.81337610964871,1.6847482610562365,0.7493075821592095,5.402192011816068,25.18477655739497
361,U1474,F,H,3,U1474F_13H3,96.445,120.18,11.37,13.11087974621992,49.32901576529042,1.6114959904645851,0.7400642891454259,5.27962465308652,25.138385176217756
361,U1474,F,H,3,U1474F_13H3,98.445,120.2,10.21,13.153746076087856,48.9893344485717,1.6236726578135519,0.7220470897332026,5.409037809871227,25.31162753834711
361,U1474,F,H,3,U1474F_13H3,100.445,120.22,10.57,13.188970985519235,48.68811791854796,1.6587065413088946,0.7354161489617315,5.494272587320507,25.443981438766304
361,U1474,F,H,3,U1474F_13H3,102.445,120.24,11.19,13.20116631172933,48.79678492299667,1.61645627381223,0.7344362478797062,5.335629664920591,25.524992199086125
361,U1474,F,H,3,U1474F_13H3,104.445,120.26,11.26,13.192864470005713,48.60394967664789,1.5931017908740341,0.730725455908582,5.355124851954155,25.733699375034266
361,U1474,F,H,3,U1474F_13H3,106.445,120.28,11.58,12.731508254050958,48.71064243675674,1.6063361057555834,0.7295349741443931,5.5283604570721065,25.90308339264486
361,U1474,F,H,3,U1474F_13H3,108.445,120.3,11.38,13.391558525140697,48.600548997307776,1.608917216381851,0.732276817019915,5.39562300144337,25.48054106313103
361,U1474,F,H,3,U1474F_13H3,110.445,120.32,10.78,13.64199365050644,48.86664929276828,1.6101590632172391,0.7361406640737475,5.410675873122267,24.943847076736663
361,U1474,F,H,3,U1474F_13H3,112.445,120.34,10.67,13.311740475832487,49.349826162192734,1.6638947624776934,0.7513520978930677,5.651902861212948,24.4807492608157
361,U1474,F,H,3,U1474F_13H3,114.445,120.36,11.21,13.711008205289195,49.39952753172073,1.7701935190108808,0.7556343048856721,5.881154289587956,23.691947769930206
361,U1474,F,H,3,U1474F_13H3,116.445,120.38,10.65,13.673815874743974,49.63480442926537,1.754057929522489,0.7598699337217478,5.843869759156135,23.543047694014916
361,U1474,F,H,3,U1474F_13H3,118.445,120.4,10.9,13.73565247244775,49.43742401674872,1.7432000983885028,0.744378364462345,5.715982962275383,23.83282770610194
361,U1474,F,H,3,U1474F_13H3,120.445,120.42,11.1,13.353400532962484,49.53247453961578,1.7257833216841603,0.7545804527774828,5.569000561895182,24.274226211489566
361,U1474,F,H,3,U1474F_13H3,122.445,120.44,10.67,14.07061496624835,49.675909699506335,1.8094516611250013,0.7549040209385024,5.84351539785942,23.05506987474704
361,U1474,F,H,3,U1474F_13H3,124.445,120.46,10.49,14.30718781249574,49.657319189832485,1.8862090323372536,0.7661764625183767,6.164333864626217,22.42823925861458
361,U1474,F,H,3,U1474F_13H3,126.445,120.48,10.51,14.13474449299641,50.079964934365805,1.9287226910195507,0.7734097443989661,6.146718545582906,22.145905212061006
361,U1474,F,H,3,U1474F_13H3,128.445,120.5,10.62,14.095283466822208,50.089044809357326,1.9155757588220212,0.7734915666378746,6.2450619912521415,22.09100802753307
361,U1474,F,H,3,U1474F_13H3,130.445,120.52,10.72,14.191088648516233,49.90122350729954,1.9311557731933988,0.7858831514593531,5.994950094470086,22.40516444548604
361,U1474,F,H,3,U1474F_13H3,132.445,120.54,10.51,14.011896146658245,50.00757809659061,1.9417795024431879,0.7730248188805702,6.170890136006921,22.304296919845104
361,U1474,F,H,3,U1474F_13H3,134.445,120.56,10.25,13.947475058383537,50.18682956653603,1.9695573682325815,0.7835376013651227,6.092166788810498,22.229899237096873
361,U1474,F,H,3,U1474F_13H3,136.445,120.58,10.36,13.376088045771882,50.751804306127895,2.0222642161492304,0.798819475342873,6.308710411802151,21.95177916523062
361,U1474,F,H,3,U1474F_13H3,138.445,120.6,10.35,13.733730527437466,50.20106772958835,1.9966933168384435,0.7976656333698385,6.104803457277738,22.37550495591281
361,U1474,F,H,3,U1474F_13H3,140.445,120.62,10.52,13.603194733967895,50.49858459474475,2.045373112697959,0.7899341800453904,6.235537216823158,22.036841782145476
361,U1474,F,H,3,U1474F_13H3,142.445,120.64,10.48,13.701969218280741,50.56362103584845,2.0343193110971236,0.7898913549756647,6.21126463755874,21.90840006266391
361,U1474,F,H,3,U1474F_13H3,144.445,120.66,10.41,13.926019598695271,49.856753804123834,1.9308154237694115,0.773392519529833,5.941851355866526,22.780632918439768
361,U1474,F,H,3,U1474F_13H3,146.445,120.68,11.0,13.69766364800532,50.08628316929487,1.93566968269935,0.7734990014816296,6.001220636161091,22.71512948278238
361,U1474,F,H,3,U1474F_13H3,148.445,120.7,11.21,13.515005145757724,49.66908456686221,1.9022770114086764,0.7686911063277436,5.919232351750933,23.435175438317344
361,U1474,F,H,4,U1474F_13H4,0.087,120.75,10.35,13.801203733704158,50.21171198655739,1.9074883956352595,0.7505884414717864,5.828190353340595,22.710282709715454
361,U1474,F,H,4,U1474F_13H4,2.0869999999999997,120.77,10.86,13.930401507346525,49.47291241886748,1.800256121098705,0.7362381164644528,5.599710133056262,23.669947323591213
361,U1474,F,H,4,U1474F_13H4,4.087,120.79,11.17,13.704012722110322,48.914040171946745,1.7785634058920947,0.737906581184693,5.576863490366084,24.49807924892469
361,U1474,F,H,4,U1474F_13H4,6.087000000000001,120.81,11.22,13.702355970369878,48.61768939516677,1.7396931861162035,0.7184680878878967,5.485879794254882,24.945379186629008
361,U1474,F,H,4,U1474F_13H4,8.087,120.83,11.4,13.649294781358561,48.330303462732786,1.6985688505032102,0.7162057074855802,5.242581608855062,25.57251120948945
361,U1474,F,H,4,U1474F_13H4,10.087,120.85,11.72,13.19571255612618,48.18580008803239,1.6345134252563522,0.7031032597642415,5.086474175400924,26.403862115844564
361,U1474,F,H,4,U1474F_13H4,12.087,120.87,11.22,13.189575143064268,48.26979904075262,1.6054613666647504,0.6957929617593531,4.951345696302739,26.49749141188091
361,U1474,F,H,4,U1474F_13H4,14.087,120.89,11.49,13.454791614716282,47.76703826637301,1.6009954090835203,0.6929499870941128,4.9993958781302235,26.694294465027493
361,U1474,F,H,4,U1474F_13H4,16.087,120.91,11.29,12.824271995359545,48.32497043358163,1.6290760379720104,0.7004184694032818,5.0089025406556384,26.721826143452517
361,U1474,F,H,4,U1474F_13H4,18.087,120.93,11.4,12.993259297354305,47.88056662732199,1.5880697591515034,0.6953743723434125,4.750593093138731,27.301602471114702
361,U1474,F,H,4,U1474F_13H4,20.087,120.95,11.35,13.177441798929166,47.93129541657541,1.6586953267713977,0.70931022685361,4.940277138888493,26.792445712406565
361,U1474,F,H,4,U1474F_13H4,22.087,120.97,11.64,12.726491278894525,49.307640152751034,1.6967596737881445,0.7092525892925221,5.007708220275955,25.76161370542245
361,U1474,F,H,4,U1474F_13H4,24.087,120.99,11.34,12.87737174844173,49.34159036438305,1.735238562958899,0.7127630910779311,5.150854794774796,25.39164705878823
361,U1474,F,H,4,U1474F_13H4,26.087,121.01,11.34,12.79158296844485,50.1941391385061,1.7932104254520618,0.7176183005796345,5.115967395960223,24.596947391481756
361,U1474,F,H,4,U1474F_13H4,28.087,121.03,10.85,13.050296511322681,50.96758467783316,1.8788801639612986,0.7148848549920186,5.353701738145701,23.244117674169775
361,U1474,F,H,4,U1474F_13H4,30.087,121.05,11.32,13.373655447352453,50.244691640999044,1.7367280429677021,0.698779267447973,4.636563578493012,24.51904764316446
361,U1474,F,H,4,U1474F_13H4,32.086999999999996,121.07,10.77,13.84795075756982,51.1747927640763,1.9394716673197512,0.7260332644091523,5.104920657056541,22.416296509993085
361,U1474,F,H,4,U1474F_13H4,34.086999999999996,121.09,10.59,13.857695408726464,51.96056695742836,1.9810569627957888,0.7345207020410489,5.126306629413385,21.549318960019576
361,U1474,F,H,4,U1474F_13H4,36.086999999999996,121.11,10.5,13.750333819420947,51.509202400524764,1.967327973938932,0.729136513566749,5.282379495645805,21.97108541732745
361,U1474,F,H,4,U1474F_13H4,38.086999999999996,121.13,10.51,13.761673718028018,51.74568818824463,2.0168762503550277,0.7382259081117707,5.519504225681473,21.42749733000372
361,U1474,F,H,4,U1474F_13H4,40.086999999999996,121.15,10.62,13.896842005261076,51.327185028757974,1.9517484075279918,0.7355953677132975,5.2733493239128455,22.024745487251447
361,U1474,F,H,4,U1474F_13H4,42.086999999999996,121.17,10.58,14.118231399244452,51.07757732807322,1.9241372855816772,0.7441273766458485,5.435738822799392,21.90965340808004
361,U1474,F,H,4,U1474F_13H4,44.086999999999996,121.19,10.6,13.950152516420163,51.056648379567584,1.9423589108842008,0.7448678265982671,5.350010420592684,22.165427566361757
361,U1474,F,H,4,U1474F_13H4,46.086999999999996,121.21,10.75,14.221786042863696,50.2537517281216,1.8484595116948679,0.7362561795215163,5.383141772314734,22.766070385908222
361,U1474,F,H,4,U1474F_13H4,48.086999999999996,121.23,10.79,13.811258636021643,50.43844518272837,1.7878754714626748,0.739707493954601,5.465087855401293,22.967090980856042
361,U1474,F,H,4,U1474F_13H4,50.086999999999996,121.25,10.83,13.928257572193615,49.93123999757402,1.8478903864517036,0.7565415907320676,5.892490540334936,22.853045533138296
361,U1474,F,H,4,U1474F_13H4,52.086999999999996,121.27,10.64,13.712020992677486,50.46101865954243,1.7741297554378195,0.7528116827759801,5.514935223806339,22.994549306184567
361,U1474,F,H,4,U1474F_13H4,54.086999999999996,121.29,10.64,13.28874081359947,50.65204063336095,1.7832689902918006,0.7621147375443872,5.624986299280964,23.09831414634706
361,U1474,F,H,4,U1474F_13H4,56.086999999999996,121.31,11.31,13.91167674704807,49.873366756817624,1.7416002561976787,0.7535257398834253,5.707133875598696,23.222162244879136
361,U1474,F,H,4,U1474F_13H4,58.086999999999996,121.33,10.58,13.619906433055254,49.72110715197753,1.6997640671253471,0.7483215542086792,5.600348196914322,23.82001821714351
361,U1474,F,H,4,U1474F_13H4,60.086999999999996,121.35,10.71,13.763773792630861,49.69031241558868,1.7488194825656542,0.7568185921765975,5.784440756639066,23.465300580823758
361,U1474,F,H,4,U1474F_13H4,62.086999999999996,121.37,10.93,13.845718043186125,49.73091008050661,1.7592334058993397,0.7544503086533512,6.012252485671453,23.106901296507758
361,U1474,F,H,4,U1474F_13H4,64.087,121.39,10.87,13.958770828905125,49.98727950128169,1.7927156920472842,0.7601253108878308,6.012419253240656,22.698155034062054
361,U1474,F,H,4,U1474F_13H4,66.087,121.41,10.84,13.73080856646118,50.22293604568306,1.80385239799762,0.7697398012467599,6.018764508912761,22.663364300123263
361,U1474,F,H,4,U1474F_13H4,68.087,121.43,11.08,14.10033928029087,49.841971997691815,1.780933729574616,0.7618906976329162,5.8644881347400295,22.859841780494403
361,U1474,F,H,4,U1474F_13H4,70.087,121.45,10.36,13.659787103843748,50.53077405122635,1.8210859543372604,0.7815738028323548,5.996311071566733,22.419933636618197
361,U1474,F,H,4,U1474F_13H4,72.087,121.47,10.35,13.978293720411491,50.576380632116944,1.9350223854505488,0.7836488273213577,6.435030861950132,21.501089193174174
361,U1474,F,H,4,U1474F_13H4,74.087,121.49,10.49,13.716634623922019,50.81153777242864,1.8891589589450628,0.7803813292247826,6.250568298105262,21.761184637798866
361,U1474,F,H,4,U1474F_13H4,76.087,121.51,10.63,13.817737524110912,50.60085120977399,1.9000231732587456,0.778174124529027,6.3715187942474385,21.74116079450452
361,U1474,F,H,4,U1474F_13H4,78.087,121.53,10.05,14.109576004519662,50.68747754052446,1.9728702489301777,0.7881698468768021,6.344776575993254,21.306595403580268
361,U1474,F,H,4,U1474F_13H4,80.087,121.55,10.58,14.061272703530848,50.94550761593124,2.0273435824663237,0.7940916273508625,6.592489076023227,20.788761015122123
361,U1474,F,H,4,U1474F_13H4,82.087,121.57,10.45,14.272384415864193,50.51866534207665,2.032539448718132,0.7897092950869506,6.603467315104359,20.99269980357436
361,U1474,F,H,4,U1474F_13H4,84.087,121.59,10.54,13.868647405387682,50.902375409312555,2.0281725368506973,0.7963337013903803,6.6699850084971795,20.943951558986125
361,U1474,F,H,4,U1474F_13H4,86.087,121.61,10.34,13.944572840164604,51.396879152796785,2.08999224553956,0.7952643099882157,6.631292502592067,20.35146456934342
361,U1474,F,H,4,U1474F_13H4,88.087,121.63,10.06,14.206081322624382,51.29643909123228,2.132182198190827,0.8054041303486804,6.644795493450855,20.124563384577623
361,U1474,F,H,4,U1474F_13H4,90.087,121.65,10.37,14.370564501030845,51.79598611798764,2.182029184739069,0.8108187092608004,6.831632713486963,19.218434393919324
361,U1474,F,H,4,U1474F_13H4,92.087,121.67,9.95,14.352427210812143,51.68795108010755,2.1779423992085643,0.804728191075605,6.724425491141162,19.461991248079613
361,U1474,F,H,4,U1474F_13H4,94.087,121.69,9.79,14.015403547095962,51.4312342527007,2.1151136452813613,0.8046486546901126,6.54117142180092,20.30189409885558
361,U1474,F,H,4,U1474F_13H4,96.087,121.71,9.91,14.563545572901242,51.35458046181786,2.1506462905859767,0.7986285808823697,6.527333838015229,19.814730876221972
361,U1474,F,H,4,U1474F_13H4,98.087,121.73,10.03,14.328130116399157,51.572993417900065,2.144030167060922,0.8064916035677914,6.532149702184801,19.825670613311896
361,U1474,F,H,4,U1474F_13H4,100.087,121.75,9.97,14.39963986141773,51.43854048439341,2.149068134069712,0.8088132328448868,6.607819041581431,19.805584866117467
361,U1474,F,H,4,U1474F_13H4,102.087,121.77,10.12,14.443425089897584,51.70345172888481,2.2096563870582746,0.813798862508639,6.647039455868942,19.3920940962064
361,U1474,F,H,4,U1474F_13H4,104.087,121.79,9.78,14.147536173272963,52.07886765801682,2.239386802198048,0.8047117169051976,6.750863656048355,19.188099613983262
361,U1474,F,H,4,U1474F_13H4,106.087,121.81,9.9,14.398310592320264,51.857820787791965,2.2536923501268085,0.8028482033006731,6.785232746808955,19.11156094007599
361,U1474,F,H,4,U1474F_13H4,108.087,121.83,9.97,14.442111082492591,51.61038633677597,2.2275272467477087,0.8125077668754046,6.6359368402847245,19.48099634724825
361,U1474,F,H,4,U1474F_13H4,110.087,121.85,10.46,14.63873295933807,51.32582122235258,2.207431593037951,0.8005307794918582,6.565485820644216,19.67146324555997
361,U1474,F,H,4,U1474F_13H4,112.087,121.87,10.27,14.37976661349972,51.074167848035856,2.087894776119295,0.7832530925920878,6.239600516550613,20.64478277362705
361,U1474,F,H,4,U1474F_13H4,114.087,121.89,10.24,14.408936363399357,51.18955483229511,2.053552854096728,0.7795850096768154,6.023110594979185,20.754725965977446
361,U1474,F,H,4,U1474F_13H4,116.087,121.91,10.27,14.530139922463025,50.59758527779372,1.9834760155630244,0.776196709793257,5.957264648648344,21.364803046163278
361,U1474,F,H,4,U1474F_13H4,118.087,121.93,10.35,13.68919341327954,50.58074877065113,1.932770466479183,0.759188101227117,5.895177876907452,22.352386991880216
361,U1474,F,H,4,U1474F_13H4,120.087,121.95,10.66,13.871167374555473,50.51799315187686,1.8995039475557742,0.751652933321344,5.646750198893489,22.522398014221707
361,U1474,F,H,4,U1474F_13H4,122.087,121.97,10.98,14.06545137430105,49.96379124202662,1.8473962094133956,0.7369111195562688,5.48081843322437,23.115097241902927
361,U1474,F,H,4,U1474F_13H4,124.087,121.99,10.78,14.203067729448518,49.48943193792457,1.7984072501629733,0.728200361947321,5.347422182536707,23.64293615840453
361,U1474,F,H,4,U1474F_13H4,126.087,122.01,10.75,13.756061828033044,49.58868812755986,1.7462511858584338,0.7258686641216558,5.062615305993945,24.329980508857698
361,U1474,F,H,4,U1474F_13H4,128.08700000000002,122.03,10.86,13.38605690213347,50.407960790293586,1.6827232308683993,0.7033836592841742,4.788326095589187,24.241014942255827
